,Unnamed: 0,Dataset,Number of Total Matches,Detector/Descriptor,Number of Good Matches,Recall Rate of Matches,1 - Precision Rate of Matches,F-Score,ParameterName,Parameter
253,16,Industrial_Estate,40.88607594936709,ROOTSIFT,1.0379746835443038,0.0253869969040247,0.9746130030959752,0.0253869969040247,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
254,17,Industrial_Estate,65.63291139240506,ROOTSIFT,2.848101265822785,0.0433944069431051,0.9566055930568949,0.0433944069431051,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
255,18,Industrial_Estate,79.68354430379746,ROOTSIFT,1.2658227848101269,0.0158856235107228,0.9841143764892772,0.0158856235107227,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
256,19,Industrial_Estate,60.83544303797469,ROOTSIFT,1.4303797468354431,0.023512276321265,0.9764877236787348,0.023512276321265,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
257,20,Industrial_Estate,70.79746835443038,ROOTSIFT,0.5822784810126582,0.0082245664223136,0.9917754335776864,0.0082245664223136,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
258,21,Industrial_Estate,88.60759493670886,ROOTSIFT,2.2911392405063293,0.0258571428571428,0.9741428571428572,0.0258571428571428,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
259,22,Industrial_Estate,88.60759493670886,ROOTSIFT,6.848101265822785,0.0772857142857142,0.9227142857142856,0.0772857142857143,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
260,23,Industrial_Estate,88.62025316455696,ROOTSIFT,2.3037974683544302,0.0259962862448221,0.9740037137551778,0.0259962862448221,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
261,24,Industrial_Estate,88.60759493670886,ROOTSIFT,5.455696202531645,0.0615714285714285,0.9384285714285716,0.0615714285714285,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
262,25,Industrial_Estate,88.60759493670886,ROOTSIFT,3.835443037974684,0.0432857142857142,0.9567142857142856,0.0432857142857142,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
263,26,Industrial_Estate,88.60759493670886,ROOTSIFT,2.721518987341772,0.0307142857142857,0.9692857142857144,0.0307142857142857,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
264,27,Industrial_Estate,88.60759493670886,ROOTSIFT,0.6075949367088608,0.0068571428571428,0.9931428571428572,0.0068571428571428,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
265,28,Industrial_Estate,88.60759493670886,ROOTSIFT,8.721518987341772,0.0984285714285714,0.9015714285714286,0.0984285714285714,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
266,29,Industrial_Estate,88.60759493670886,ROOTSIFT,1.962025316455696,0.0221428571428571,0.9778571428571428,0.0221428571428571,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
267,30,Industrial_Estate,88.60759493670886,ROOTSIFT,4.531645569620253,0.0511428571428571,0.9488571428571428,0.0511428571428571,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
268,31,Industrial_Estate,88.60759493670886,ROOTSIFT,16.050632911392405,0.1811428571428571,0.818857142857143,0.181142857142857,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
269,32,Industrial_Estate,88.60759493670886,ROOTSIFT,1.8227848101265824,0.0205714285714285,0.9794285714285714,0.0205714285714285,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
270,33,Industrial_Estate,88.60759493670886,ROOTSIFT,4.215189873417722,0.0475714285714285,0.9524285714285714,0.0475714285714285,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
271,34,Industrial_Estate,86.9113924050633,ROOTSIFT,3.2025316455696204,0.0368482376929799,0.96315176230702,0.0368482376929799,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
272,35,Industrial_Estate,88.60759493670886,ROOTSIFT,4.253164556962025,0.0479999999999999,0.952,0.0479999999999999,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
273,36,Industrial_Estate,70.77215189873418,ROOTSIFT,3.670886075949367,0.0518690752995886,0.9481309247004114,0.0518690752995886,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
274,37,Industrial_Estate,69.70886075949367,ROOTSIFT,5.113924050632911,0.07336117668422,0.9266388233157798,0.0733611766842201,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
275,38,Industrial_Estate,88.60759493670886,ROOTSIFT,6.506329113924051,0.0734285714285714,0.9265714285714284,0.0734285714285714,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
276,39,Industrial_Estate,65.34177215189874,ROOTSIFT,4.291139240506329,0.0656722200697404,0.9343277799302596,0.0656722200697404,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
277,40,Industrial_Estate,81.49367088607595,ROOTSIFT,0.8354430379746836,0.0102516309412861,0.989748369058714,0.0102516309412861,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
278,41,Industrial_Estate,88.60759493670886,ROOTSIFT,0.8860759493670886,0.0099999999999999,0.99,0.0099999999999999,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
279,42,Industrial_Estate,88.60759493670886,ROOTSIFT,0.2531645569620253,0.0028571428571428,0.9971428571428572,0.0028571428571428,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
280,43,Industrial_Estate,88.60759493670886,ROOTSIFT,6.911392405063292,0.078,0.922,0.078,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
281,44,Industrial_Estate,88.60759493670886,ROOTSIFT,7.822784810126582,0.0882857142857142,0.9117142857142858,0.0882857142857142,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
282,45,Industrial_Estate,88.60759493670886,ROOTSIFT,0.8227848101265823,0.0092857142857142,0.9907142857142858,0.0092857142857142,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
283,46,Industrial_Estate,88.60759493670886,ROOTSIFT,5.177215189873418,0.0584285714285714,0.9415714285714284,0.0584285714285714,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
284,47,Industrial_Estate,88.60759493670886,ROOTSIFT,4.113924050632911,0.0464285714285714,0.9535714285714284,0.0464285714285714,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
285,48,Industrial_Estate,88.62025316455696,ROOTSIFT,7.936708860759493,0.0895586344807884,0.9104413655192116,0.0895586344807884,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
286,49,Industrial_Estate,88.60759493670886,ROOTSIFT,4.2025316455696204,0.0474285714285714,0.9525714285714284,0.0474285714285714,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
287,50,Industrial_Estate,88.60759493670886,ROOTSIFT,0.379746835443038,0.0042857142857142,0.9957142857142856,0.0042857142857143,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
288,51,Industrial_Estate,59.10126582278481,ROOTSIFT,1.5822784810126582,0.0267723281216534,0.9732276718783466,0.0267723281216534,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
289,52,Industrial_Estate,73.65822784810126,ROOTSIFT,0.2278481012658227,0.0030933150025777,0.9969066849974224,0.0030933150025777,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
290,53,Industrial_Estate,88.60759493670886,ROOTSIFT,0.8987341772151899,0.0101428571428571,0.9898571428571428,0.0101428571428571,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
291,54,Industrial_Estate,60.68354430379747,ROOTSIFT,1.0126582278481011,0.0166875260742594,0.9833124739257404,0.0166875260742594,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
292,55,Industrial_Estate,35.87341772151899,ROOTSIFT,0.8481012658227848,0.0236414961185603,0.9763585038814396,0.0236414961185603,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
293,56,Industrial_Estate,47.962025316455694,ROOTSIFT,4.354430379746836,0.0907891264185801,0.9092108735814198,0.0907891264185801,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
294,57,Industrial_Estate,56.265822784810126,ROOTSIFT,5.1265822784810124,0.0911136107986501,0.90888638920135,0.0911136107986501,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
295,58,Industrial_Estate,62.86075949367088,ROOTSIFT,7.215189873417722,0.1147805074506645,0.8852194925493355,0.1147805074506645,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
296,59,Industrial_Estate,72.55696202531645,ROOTSIFT,7.746835443037975,0.1067690160502442,0.8932309839497556,0.1067690160502443,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
297,60,Industrial_Estate,62.64556962025316,ROOTSIFT,1.5949367088607596,0.0254596888260254,0.9745403111739744,0.0254596888260254,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
298,61,Industrial_Estate,47.70886075949367,ROOTSIFT,1.2151898734177216,0.025470947200849,0.974529052799151,0.025470947200849,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
299,62,Industrial_Estate,45.24050632911393,ROOTSIFT,0.6582278481012658,0.0145495243424734,0.9854504756575266,0.0145495243424733,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
300,63,Industrial_Estate,69.9873417721519,ROOTSIFT,0.3291139240506329,0.0047024778440947,0.9952975221559052,0.0047024778440947,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
301,64,Industrial_Estate,88.60759493670886,ROOTSIFT,0.6455696202531646,0.0072857142857142,0.9927142857142855,0.0072857142857143,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
302,65,Industrial_Estate,65.84810126582279,ROOTSIFT,0.5822784810126582,0.0088427527873894,0.9911572472126104,0.0088427527873895,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
303,66,Industrial_Estate,64.51898734177215,ROOTSIFT,1.139240506329114,0.0176574455562095,0.9823425544437904,0.0176574455562095,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
304,67,Industrial_Estate,88.60759493670886,ROOTSIFT,2.7721518987341773,0.0312857142857142,0.9687142857142856,0.0312857142857143,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
305,68,Industrial_Estate,88.60759493670886,ROOTSIFT,5.620253164556962,0.0634285714285714,0.9365714285714286,0.0634285714285714,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
306,69,Industrial_Estate,88.60759493670886,ROOTSIFT,4.443037974683544,0.0501428571428571,0.9498571428571428,0.0501428571428571,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
307,70,Industrial_Estate,88.63291139240506,ROOTSIFT,0.0759493670886076,0.0008568980291345,0.9991431019708654,0.0008568980291345,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
308,71,Industrial_Estate,88.60759493670886,ROOTSIFT,13.531645569620252,0.1527142857142857,0.8472857142857143,0.1527142857142857,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
309,72,Industrial_Estate,88.60759493670886,ROOTSIFT,4.0886075949367084,0.0461428571428571,0.953857142857143,0.046142857142857,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
310,73,Industrial_Estate,88.60759493670886,ROOTSIFT,5.379746835443038,0.0607142857142857,0.9392857142857144,0.0607142857142857,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
311,74,Industrial_Estate,88.60759493670886,ROOTSIFT,4.025316455696203,0.0454285714285714,0.9545714285714286,0.0454285714285714,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
312,75,Industrial_Estate,88.60759493670886,ROOTSIFT,7.848101265822785,0.0885714285714285,0.9114285714285714,0.0885714285714285,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
313,76,Industrial_Estate,88.60759493670886,ROOTSIFT,4.987341772151899,0.0562857142857142,0.9437142857142856,0.0562857142857142,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
314,77,Industrial_Estate,88.62025316455696,ROOTSIFT,6.949367088607595,0.0784173689472932,0.9215826310527068,0.0784173689472931,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
315,78,Industrial_Estate,88.60759493670886,ROOTSIFT,7.89873417721519,0.0891428571428571,0.9108571428571428,0.0891428571428571,D,"ENHANCEROOTSIFT(nfeatures=7000, contrastThreshold =0.09, edgeThreshold=9)"
316,0,Industrial_Estate,101.26582278481013,ROOTSIFT,0.3164556962025316,0.003125,0.996875,0.003125,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
317,1,Industrial_Estate,101.27848101265825,ROOTSIFT,3.5063291139240507,0.034620672415948,0.965379327584052,0.034620672415948,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
318,2,Industrial_Estate,101.26582278481013,ROOTSIFT,6.39240506329114,0.063125,0.936875,0.063125,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
319,3,Industrial_Estate,101.27848101265825,ROOTSIFT,4.2405063291139244,0.0418697662792151,0.9581302337207848,0.0418697662792151,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
320,4,Industrial_Estate,101.26582278481013,ROOTSIFT,0.2278481012658227,0.00225,0.99775,0.0022499999999999,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
321,5,Industrial_Estate,74.0632911392405,ROOTSIFT,2.835443037974684,0.0382840540078619,0.961715945992138,0.0382840540078619,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
322,6,Industrial_Estate,65.49367088607595,ROOTSIFT,0.8734177215189873,0.0133359103208349,0.986664089679165,0.0133359103208349,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
323,7,Industrial_Estate,83.87341772151899,ROOTSIFT,0.7215189873417721,0.0086024750980984,0.9913975249019016,0.0086024750980983,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
324,8,Industrial_Estate,101.26582278481013,ROOTSIFT,0.6075949367088608,0.006,0.994,0.006,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
325,9,Industrial_Estate,53.03797468354431,ROOTSIFT,0.4810126582278481,0.0090692124105011,0.9909307875894988,0.0090692124105011,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
326,10,Industrial_Estate,50.48101265822785,ROOTSIFT,0.4810126582278481,0.0095285857572718,0.9904714142427282,0.0095285857572717,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
327,11,Industrial_Estate,66.92405063291139,ROOTSIFT,3.518987341772152,0.0525818044259504,0.9474181955740496,0.0525818044259504,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
328,12,Industrial_Estate,73.74683544303798,ROOTSIFT,7.6835443037974684,0.1041881222107792,0.8958118777892207,0.1041881222107792,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
329,13,Industrial_Estate,81.36708860759494,ROOTSIFT,2.7088607594936707,0.0332918481642812,0.9667081518357188,0.0332918481642812,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
330,14,Industrial_Estate,64.0126582278481,ROOTSIFT,3.2531645569620253,0.0508206446509788,0.9491793553490212,0.0508206446509788,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
331,15,Industrial_Estate,65.11392405063292,ROOTSIFT,0.3924050632911392,0.0060264385692068,0.9939735614307932,0.0060264385692068,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
332,16,Industrial_Estate,51.77215189873418,ROOTSIFT,1.4177215189873418,0.0273838630806845,0.9726161369193154,0.0273838630806846,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
333,17,Industrial_Estate,81.18987341772151,ROOTSIFT,3.392405063291139,0.0417835983785469,0.9582164016214532,0.0417835983785468,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
334,18,Industrial_Estate,96.53164556962024,ROOTSIFT,1.6329113924050631,0.0169158143194335,0.9830841856805664,0.0169158143194335,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
335,19,Industrial_Estate,78.58227848101266,ROOTSIFT,2.151898734177215,0.0273840206185566,0.9726159793814434,0.0273840206185566,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
336,20,Industrial_Estate,88.35443037974683,ROOTSIFT,0.3291139240506329,0.0037249283667621,0.9962750716332378,0.0037249283667621,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
337,21,Industrial_Estate,101.26582278481013,ROOTSIFT,2.481012658227848,0.0244999999999999,0.9755,0.0245,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
338,22,Industrial_Estate,101.26582278481013,ROOTSIFT,7.772151898734177,0.07675,0.92325,0.07675,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
339,23,Industrial_Estate,101.26582278481013,ROOTSIFT,2.354430379746836,0.02325,0.97675,0.0232499999999999,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
340,24,Industrial_Estate,101.26582278481013,ROOTSIFT,5.962025316455696,0.058875,0.941125,0.058875,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
341,25,Industrial_Estate,101.26582278481013,ROOTSIFT,3.924050632911392,0.03875,0.96125,0.0387499999999999,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
342,26,Industrial_Estate,101.26582278481013,ROOTSIFT,3.0253164556962027,0.029875,0.970125,0.0298749999999999,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
343,27,Industrial_Estate,101.26582278481013,ROOTSIFT,1.4303797468354431,0.014125,0.985875,0.0141249999999999,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
344,28,Industrial_Estate,101.26582278481013,ROOTSIFT,9.430379746835444,0.093125,0.906875,0.093125,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
345,29,Industrial_Estate,101.26582278481013,ROOTSIFT,2.1772151898734178,0.0215,0.9785,0.0215,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
346,30,Industrial_Estate,101.26582278481013,ROOTSIFT,5.050632911392405,0.049875,0.950125,0.0498749999999999,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
347,31,Industrial_Estate,101.26582278481013,ROOTSIFT,18.34177215189873,0.181125,0.8188749999999999,0.181125,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
348,32,Industrial_Estate,101.26582278481013,ROOTSIFT,2.329113924050633,0.023,0.977,0.023,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
349,33,Industrial_Estate,101.26582278481013,ROOTSIFT,5.10126582278481,0.0503749999999999,0.949625,0.050375,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
350,34,Industrial_Estate,101.26582278481013,ROOTSIFT,3.949367088607595,0.039,0.961,0.039,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
351,35,Industrial_Estate,101.26582278481013,ROOTSIFT,5.556962025316456,0.054875,0.945125,0.054875,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
352,36,Industrial_Estate,91.45569620253164,ROOTSIFT,5.037974683544304,0.0550865051903114,0.9449134948096886,0.0550865051903114,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
353,37,Industrial_Estate,92.73417721518987,ROOTSIFT,6.1265822784810124,0.066066066066066,0.933933933933934,0.066066066066066,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
354,38,Industrial_Estate,101.26582278481013,ROOTSIFT,9.531645569620252,0.0941249999999999,0.905875,0.094125,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
355,39,Industrial_Estate,90.36708860759494,ROOTSIFT,5.594936708860759,0.0619134332539571,0.9380865667460428,0.0619134332539571,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
356,40,Industrial_Estate,101.26582278481013,ROOTSIFT,1.1518987341772151,0.011375,0.988625,0.0113749999999999,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
357,41,Industrial_Estate,101.26582278481013,ROOTSIFT,0.8481012658227848,0.008375,0.991625,0.008375,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
358,42,Industrial_Estate,101.26582278481013,ROOTSIFT,0.5063291139240507,0.005,0.995,0.005,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
359,43,Industrial_Estate,101.26582278481013,ROOTSIFT,7.670886075949367,0.07575,0.92425,0.07575,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
360,44,Industrial_Estate,101.26582278481013,ROOTSIFT,8.367088607594937,0.082625,0.917375,0.0826249999999999,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
361,45,Industrial_Estate,101.26582278481013,ROOTSIFT,1.3291139240506329,0.013125,0.986875,0.0131249999999999,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
362,46,Industrial_Estate,101.26582278481013,ROOTSIFT,6.050632911392405,0.05975,0.94025,0.0597499999999999,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
363,47,Industrial_Estate,101.26582278481013,ROOTSIFT,4.341772151898734,0.042875,0.957125,0.042875,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
364,48,Industrial_Estate,101.29113924050633,ROOTSIFT,8.759493670886076,0.0864783804048987,0.9135216195951013,0.0864783804048987,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
365,49,Industrial_Estate,101.26582278481013,ROOTSIFT,4.810126582278481,0.0475,0.9525,0.0475,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
366,50,Industrial_Estate,101.26582278481013,ROOTSIFT,0.4683544303797468,0.004625,0.995375,0.0046249999999999,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
367,51,Industrial_Estate,74.60759493670886,ROOTSIFT,2.354430379746836,0.0315575161180861,0.968442483881914,0.0315575161180861,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
368,52,Industrial_Estate,91.0759493670886,ROOTSIFT,0.2784810126582278,0.0030576789437109,0.996942321056289,0.0030576789437109,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
369,53,Industrial_Estate,101.26582278481013,ROOTSIFT,0.7215189873417721,0.0071249999999999,0.992875,0.0071249999999999,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
370,54,Industrial_Estate,74.0506329113924,ROOTSIFT,1.3037974683544304,0.0176068376068376,0.9823931623931624,0.0176068376068376,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
371,55,Industrial_Estate,44.25316455696203,ROOTSIFT,0.9493670886075948,0.0214530892448512,0.9785469107551488,0.0214530892448512,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
372,56,Industrial_Estate,59.16455696202532,ROOTSIFT,5.658227848101266,0.0956354300385109,0.9043645699614892,0.0956354300385108,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
373,57,Industrial_Estate,72.0,ROOTSIFT,6.1265822784810124,0.0850914205344585,0.9149085794655416,0.0850914205344585,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
374,58,Industrial_Estate,83.54430379746836,ROOTSIFT,9.40506329113924,0.1125757575757575,0.8874242424242424,0.1125757575757575,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
375,59,Industrial_Estate,92.24050632911391,ROOTSIFT,8.430379746835444,0.0913956360642239,0.908604363935776,0.0913956360642239,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
376,60,Industrial_Estate,78.72151898734177,ROOTSIFT,2.0,0.0254060138285898,0.9745939861714102,0.0254060138285897,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
377,61,Industrial_Estate,59.0126582278481,ROOTSIFT,1.7088607594936709,0.0289575289575289,0.9710424710424712,0.0289575289575289,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
378,62,Industrial_Estate,53.9240506329114,ROOTSIFT,1.0253164556962024,0.0190140845070422,0.9809859154929578,0.0190140845070422,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
