,Dataset,Number of Keypoints,Detector/Descriptor
129,Industrial_Estate,25.66371681415929,SIFT
130,Industrial_Estate,25.66371681415929,SIFT
131,Industrial_Estate,25.672566371681413,SIFT
132,Industrial_Estate,25.66371681415929,SIFT
133,Industrial_Estate,25.66371681415929,SIFT
134,Industrial_Estate,10.867256637168143,SIFT
135,Industrial_Estate,5.672566371681416,SIFT
136,Industrial_Estate,11.469026548672565,SIFT
137,Industrial_Estate,17.893805309734518,SIFT
138,Industrial_Estate,13.646017699115045,SIFT
139,Industrial_Estate,18.079646017699112,SIFT
140,Industrial_Estate,13.920353982300885,SIFT
141,Industrial_Estate,9.36283185840708,SIFT
142,Industrial_Estate,9.442477876106192,SIFT
143,Industrial_Estate,11.150442477876108,SIFT
144,Industrial_Estate,13.920353982300885,SIFT
145,Industrial_Estate,10.876106194690266,SIFT
146,Industrial_Estate,10.49557522123894,SIFT
147,Industrial_Estate,13.575221238938052,SIFT
148,Industrial_Estate,8.194690265486727,SIFT
149,Industrial_Estate,7.672566371681416,SIFT
150,Industrial_Estate,16.106194690265482,SIFT
151,Industrial_Estate,25.66371681415929,SIFT
152,Industrial_Estate,25.672566371681413,SIFT
153,Industrial_Estate,25.66371681415929,SIFT
154,Industrial_Estate,25.66371681415929,SIFT
155,Industrial_Estate,25.66371681415929,SIFT
156,Industrial_Estate,15.4070796460177,SIFT
157,Industrial_Estate,25.66371681415929,SIFT
158,Industrial_Estate,25.66371681415929,SIFT
159,Industrial_Estate,25.66371681415929,SIFT
160,Industrial_Estate,25.66371681415929,SIFT
161,Industrial_Estate,25.66371681415929,SIFT
162,Industrial_Estate,12.769911504424776,SIFT
163,Industrial_Estate,20.371681415929203,SIFT
164,Industrial_Estate,19.398230088495573,SIFT
165,Industrial_Estate,10.061946902654867,SIFT
166,Industrial_Estate,9.176991150442475,SIFT
167,Industrial_Estate,8.68141592920354,SIFT
168,Industrial_Estate,16.141592920353986,SIFT
169,Industrial_Estate,12.805309734513276,SIFT
170,Industrial_Estate,11.628318584070795,SIFT
171,Industrial_Estate,12.858407079646016,SIFT
172,Industrial_Estate,17.079646017699115,SIFT
173,Industrial_Estate,12.309734513274336,SIFT
174,Industrial_Estate,5.3539823008849545,SIFT
175,Industrial_Estate,7.309734513274336,SIFT
176,Industrial_Estate,13.4070796460177,SIFT
177,Industrial_Estate,11.522123893805311,SIFT
178,Industrial_Estate,4.743362831858407,SIFT
179,Industrial_Estate,24.477876106194692,SIFT
180,Industrial_Estate,21.097345132743364,SIFT
181,Industrial_Estate,25.66371681415929,SIFT
182,Industrial_Estate,25.672566371681413,SIFT
183,Industrial_Estate,25.66371681415929,SIFT
184,Industrial_Estate,18.51327433628318,SIFT
185,Industrial_Estate,25.672566371681413,SIFT
186,Industrial_Estate,25.66371681415929,SIFT
187,Industrial_Estate,25.66371681415929,SIFT
188,Industrial_Estate,25.66371681415929,SIFT
189,Industrial_Estate,25.66371681415929,SIFT
190,Industrial_Estate,25.672566371681413,SIFT
191,Industrial_Estate,25.66371681415929,SIFT
192,Industrial_Estate,25.66371681415929,SIFT
193,Industrial_Estate,22.30088495575221,SIFT
194,Industrial_Estate,4.778761061946904,SIFT
195,Industrial_Estate,9.805309734513273,SIFT
196,Industrial_Estate,9.8141592920354,SIFT
197,Industrial_Estate,11.070796460176993,SIFT
198,Industrial_Estate,10.300884955752213,SIFT
199,Industrial_Estate,6.876106194690267,SIFT
200,Industrial_Estate,11.336283185840706,SIFT
201,Industrial_Estate,25.68141592920354,SIFT
202,Industrial_Estate,25.66371681415929,SIFT
203,Industrial_Estate,13.8141592920354,SIFT
204,Industrial_Estate,25.66371681415929,SIFT
205,Industrial_Estate,25.66371681415929,SIFT
206,Industrial_Estate,25.672566371681413,SIFT
207,Industrial_Estate,22.93805309734513,SIFT
208,Industrial_Estate,25.66371681415929,SIFT
209,Industrial_Estate,3.2831858407079646,SIFT
210,Industrial_Estate,14.079646017699115,SIFT
211,Industrial_Estate,16.123893805309734,SIFT
212,Industrial_Estate,21.6283185840708,SIFT
213,Industrial_Estate,25.66371681415929,SIFT
214,Industrial_Estate,25.66371681415929,SIFT
215,Industrial_Estate,25.66371681415929,SIFT
216,Industrial_Estate,25.66371681415929,SIFT
217,Industrial_Estate,25.66371681415929,SIFT
218,Industrial_Estate,25.66371681415929,SIFT
219,Industrial_Estate,25.66371681415929,SIFT
220,Industrial_Estate,25.66371681415929,SIFT
221,Industrial_Estate,10.36283185840708,SIFT
222,Industrial_Estate,23.30088495575221,SIFT
223,Industrial_Estate,18.168141592920357,SIFT
224,Industrial_Estate,4.053097345132743,SIFT
225,Industrial_Estate,25.66371681415929,SIFT
226,Industrial_Estate,56.53982300884957,FAST+SIFT
227,Industrial_Estate,36.24778761061947,FAST+SIFT
228,Industrial_Estate,49.85840707964603,FAST+SIFT
229,Industrial_Estate,98.91150442477877,FAST+SIFT
230,Industrial_Estate,76.3008849557522,FAST+SIFT
231,Industrial_Estate,52.3716814159292,FAST+SIFT
232,Industrial_Estate,164.89380530973455,FAST+SIFT
233,Industrial_Estate,768.7079646017701,FAST+SIFT
234,Industrial_Estate,926.7699115044247,FAST+SIFT
235,Industrial_Estate,932.6371681415931,FAST+SIFT
236,Industrial_Estate,763.3185840707963,FAST+SIFT
237,Industrial_Estate,454.0530973451328,FAST+SIFT
238,Industrial_Estate,453.84070796460185,FAST+SIFT
239,Industrial_Estate,406.81415929203536,FAST+SIFT
240,Industrial_Estate,40.8495575221239,FAST+SIFT
241,Industrial_Estate,115.57522123893807,FAST+SIFT
242,Industrial_Estate,346.94690265486724,FAST+SIFT
243,Industrial_Estate,714.9823008849557,FAST+SIFT
244,Industrial_Estate,942.1150442477876,FAST+SIFT
245,Industrial_Estate,823.9557522123894,FAST+SIFT
246,Industrial_Estate,401.25663716814165,FAST+SIFT
247,Industrial_Estate,99.1150442477876,FAST+SIFT
248,Industrial_Estate,37.31858407079646,FAST+SIFT
249,Industrial_Estate,75.212389380531,FAST+SIFT
250,Industrial_Estate,121.76991150442478,FAST+SIFT
251,Industrial_Estate,61.8141592920354,FAST+SIFT
252,Industrial_Estate,67.76991150442478,FAST+SIFT
253,Industrial_Estate,58.8938053097345,FAST+SIFT
254,Industrial_Estate,58.94690265486726,FAST+SIFT
255,Industrial_Estate,51.24778761061947,FAST+SIFT
256,Industrial_Estate,88.5840707964602,FAST+SIFT
257,Industrial_Estate,58.159292035398224,FAST+SIFT
258,Industrial_Estate,54.58407079646018,FAST+SIFT
259,Industrial_Estate,39.088495575221245,FAST+SIFT
260,Industrial_Estate,87.83185840707966,FAST+SIFT
261,Industrial_Estate,42.088495575221245,FAST+SIFT
262,Industrial_Estate,66.50442477876106,FAST+SIFT
263,Industrial_Estate,106.50442477876106,FAST+SIFT
264,Industrial_Estate,178.02654867256638,FAST+SIFT
265,Industrial_Estate,273.5398230088496,FAST+SIFT
266,Industrial_Estate,216.85840707964599,FAST+SIFT
267,Industrial_Estate,427.26548672566366,FAST+SIFT
268,Industrial_Estate,145.7787610619469,FAST+SIFT
269,Industrial_Estate,75.0,FAST+SIFT
270,Industrial_Estate,128.1238938053097,FAST+SIFT
271,Industrial_Estate,300.50442477876106,FAST+SIFT
