,Dataset,Number of Keypoints,Detector/Descriptor
417,Industrial_Estate,8.849557522123892,STAR+BRIEF
418,Industrial_Estate,8.849557522123892,STAR+BRIEF
419,Industrial_Estate,8.849557522123892,STAR+BRIEF
420,Industrial_Estate,8.849557522123892,STAR+BRIEF
421,Industrial_Estate,8.849557522123892,STAR+BRIEF
422,Industrial_Estate,8.849557522123892,STAR+BRIEF
423,Industrial_Estate,8.849557522123892,STAR+BRIEF
424,Industrial_Estate,8.849557522123892,STAR+BRIEF
425,Industrial_Estate,8.849557522123892,STAR+BRIEF
426,Industrial_Estate,8.849557522123892,STAR+BRIEF
427,Industrial_Estate,8.849557522123892,STAR+BRIEF
428,Industrial_Estate,8.849557522123892,STAR+BRIEF
429,Industrial_Estate,8.849557522123892,STAR+BRIEF
430,Industrial_Estate,8.849557522123892,STAR+BRIEF
431,Industrial_Estate,8.849557522123892,STAR+BRIEF
432,Industrial_Estate,8.849557522123892,STAR+BRIEF
433,Industrial_Estate,8.849557522123892,STAR+BRIEF
434,Industrial_Estate,8.849557522123892,STAR+BRIEF
435,Industrial_Estate,8.849557522123892,STAR+BRIEF
436,Industrial_Estate,8.849557522123892,STAR+BRIEF
437,Industrial_Estate,8.849557522123892,STAR+BRIEF
438,Industrial_Estate,8.849557522123892,STAR+BRIEF
439,Industrial_Estate,8.849557522123892,STAR+BRIEF
440,Industrial_Estate,8.849557522123892,STAR+BRIEF
441,Industrial_Estate,8.849557522123892,STAR+BRIEF
442,Industrial_Estate,8.849557522123892,STAR+BRIEF
443,Industrial_Estate,8.849557522123892,STAR+BRIEF
444,Industrial_Estate,8.849557522123892,STAR+BRIEF
445,Industrial_Estate,8.849557522123892,STAR+BRIEF
446,Industrial_Estate,8.849557522123892,STAR+BRIEF
447,Industrial_Estate,8.849557522123892,STAR+BRIEF
448,Industrial_Estate,8.849557522123892,STAR+BRIEF
449,Industrial_Estate,8.849557522123892,STAR+BRIEF
450,Industrial_Estate,8.849557522123892,STAR+BRIEF
451,Industrial_Estate,8.849557522123892,STAR+BRIEF
452,Industrial_Estate,104.90265486725664,GFTT+SIFT
453,Industrial_Estate,64.57522123893807,GFTT+SIFT
454,Industrial_Estate,89.76106194690266,GFTT+SIFT
455,Industrial_Estate,134.7787610619469,GFTT+SIFT
456,Industrial_Estate,127.63716814159292,GFTT+SIFT
457,Industrial_Estate,119.07079646017701,GFTT+SIFT
458,Industrial_Estate,286.141592920354,GFTT+SIFT
459,Industrial_Estate,772.7699115044247,GFTT+SIFT
460,Industrial_Estate,1005.150442477876,GFTT+SIFT
461,Industrial_Estate,1081.2300884955753,GFTT+SIFT
462,Industrial_Estate,971.867256637168,GFTT+SIFT
463,Industrial_Estate,674.787610619469,GFTT+SIFT
464,Industrial_Estate,601.9823008849557,GFTT+SIFT
465,Industrial_Estate,623.6106194690267,GFTT+SIFT
466,Industrial_Estate,127.69026548672564,GFTT+SIFT
467,Industrial_Estate,322.19469026548666,GFTT+SIFT
468,Industrial_Estate,594.0088495575221,GFTT+SIFT
469,Industrial_Estate,889.5752212389383,GFTT+SIFT
470,Industrial_Estate,963.8230088495576,GFTT+SIFT
471,Industrial_Estate,1015.9557522123894,GFTT+SIFT
472,Industrial_Estate,605.3539823008848,GFTT+SIFT
473,Industrial_Estate,110.12389380530972,GFTT+SIFT
474,Industrial_Estate,77.09734513274336,GFTT+SIFT
475,Industrial_Estate,94.36283185840708,GFTT+SIFT
476,Industrial_Estate,126.47787610619469,GFTT+SIFT
477,Industrial_Estate,79.34513274336283,GFTT+SIFT
478,Industrial_Estate,67.88495575221239,GFTT+SIFT
479,Industrial_Estate,117.56637168141592,GFTT+SIFT
480,Industrial_Estate,129.06194690265488,GFTT+SIFT
481,Industrial_Estate,136.06194690265488,GFTT+SIFT
482,Industrial_Estate,116.70796460176993,GFTT+SIFT
483,Industrial_Estate,112.12389380530972,GFTT+SIFT
484,Industrial_Estate,87.6991150442478,GFTT+SIFT
485,Industrial_Estate,96.00884955752213,GFTT+SIFT
486,Industrial_Estate,99.53982300884957,GFTT+SIFT
487,Industrial_Estate,104.89380530973452,GFTT+SIFT
488,Industrial_Estate,139.57522123893804,GFTT+SIFT
489,Industrial_Estate,162.85840707964599,GFTT+SIFT
490,Industrial_Estate,512.5840707964602,GFTT+SIFT
491,Industrial_Estate,718.4159292035397,GFTT+SIFT
492,Industrial_Estate,740.6548672566373,GFTT+SIFT
493,Industrial_Estate,666.0973451327434,GFTT+SIFT
494,Industrial_Estate,279.7787610619469,GFTT+SIFT
495,Industrial_Estate,198.6194690265487,GFTT+SIFT
496,Industrial_Estate,302.8584070796461,GFTT+SIFT
497,Industrial_Estate,436.64601769911485,GFTT+SIFT
498,Industrial_Estate,656.2300884955753,GFTT+SIFT
499,Industrial_Estate,739.7079646017703,GFTT+SIFT
500,Industrial_Estate,563.1504424778761,GFTT+SIFT
501,Industrial_Estate,239.66371681415933,GFTT+SIFT
502,Industrial_Estate,224.00884955752213,GFTT+SIFT
503,Industrial_Estate,330.1681415929204,GFTT+SIFT
504,Industrial_Estate,169.66371681415933,GFTT+SIFT
505,Industrial_Estate,137.2477876106195,GFTT+SIFT
506,Industrial_Estate,204.4336283185841,GFTT+SIFT
507,Industrial_Estate,204.57522123893798,GFTT+SIFT
508,Industrial_Estate,245.5663716814159,GFTT+SIFT
509,Industrial_Estate,143.2212389380531,GFTT+SIFT
510,Industrial_Estate,219.7699115044248,GFTT+SIFT
511,Industrial_Estate,166.07964601769908,GFTT+SIFT
512,Industrial_Estate,107.38938053097344,GFTT+SIFT
513,Industrial_Estate,54.50442477876106,GFTT+SIFT
514,Industrial_Estate,51.33628318584071,GFTT+SIFT
515,Industrial_Estate,90.94690265486729,GFTT+SIFT
516,Industrial_Estate,120.53982300884957,GFTT+SIFT
517,Industrial_Estate,138.65486725663715,GFTT+SIFT
518,Industrial_Estate,115.00884955752213,GFTT+SIFT
519,Industrial_Estate,260.5398230088496,GFTT+SIFT
520,Industrial_Estate,846.3274336283182,GFTT+SIFT
521,Industrial_Estate,880.2300884955753,GFTT+SIFT
522,Industrial_Estate,1051.3982300884957,GFTT+SIFT
523,Industrial_Estate,644.3982300884957,GFTT+SIFT
524,Industrial_Estate,955.929203539823,GFTT+SIFT
525,Industrial_Estate,859.9823008849557,GFTT+SIFT
526,Industrial_Estate,1061.4424778761065,GFTT+SIFT
527,Industrial_Estate,954.8938053097344,GFTT+SIFT
528,Industrial_Estate,866.3805309734512,GFTT+SIFT
529,Industrial_Estate,810.9203539823009,GFTT+SIFT
530,Industrial_Estate,776.1061946902655,GFTT+SIFT
531,Industrial_Estate,580.141592920354,GFTT+SIFT
532,Industrial_Estate,383.4955752212389,GFTT+SIFT
533,Industrial_Estate,57.88495575221239,GFTT+SIFT
534,Industrial_Estate,146.7079646017699,GFTT+SIFT
